IEJ_id	1	2	3
TUBB6_50082	0.0	4.0	0.0
TUBB_32109	2.0	0.0	0.0
TWNK_42623	0.0	2.0	0.0
TWNK_64750	0.0	0.0	2.0
TXLNA_1033	2.0	0.0	0.0
TXLNA_1041	5.0	8.0	0.0
TXNDC15_30860	3.0	0.0	2.0
TXNDC15_57639	0.0	2.0	0.0
TXN_37644	2.0	0.0	0.0
TYK2_19590	2.0	2.0	0.0
UBA1_38740	6.0	0.0	4.0
UBA1_62047	0.0	6.0	0.0
UBA5_55611	0.0	2.0	0.0
UBAP2L_63778	0.0	0.0	3.0
UBB_48961	0.0	7.0	0.0
UBE2G1_48762	0.0	480.0	0.0
UBE2J1_58840	0.0	356.0	0.0
UBE2J1_76422	0.0	0.0	2.0
UBE2N_44956	0.0	4.0	2.0
UBE3A_46900	0.0	74.0	0.0
UBE4B_3145	4.0	4.0	0.0
UBE4B_63831	0.0	0.0	11.0
UBE4B_63835	0.0	0.0	2.0
UBR1_47065	0.0	2.0	0.0
UBXN4_22072	2.0	0.0	3.0
UBXN4_71713	0.0	0.0	4.0
UGCG_61456	0.0	2.0	0.0
UGGT1_71661	0.0	0.0	2.0
UHMK1_41617	0.0	25.0	25.0
UHRF1_51120	0.0	2.0	2.0
UHRF1_51121	0.0	3.0	0.0
UQCRFS1_50410	0.0	69.0	7.0
URB2_39970	0.0	2.0	2.0
URB2_39971	0.0	2.0	0.0
USO1_28940	2.0	0.0	0.0
USP14_17856	2.0	0.0	0.0
USP4_26640	2.0	0.0	0.0
USP5_65867	0.0	0.0	2.0
USP5_7949	6.0	5.0	2.0
UTP25_135	3.0	0.0	3.0
VAPA_70044	0.0	0.0	2.0
VCP_37090	9.0	6.0	2.0
VCP_61107	0.0	2.0	0.0
VEZT_66360	0.0	0.0	2.0
VGLL4_73410	0.0	0.0	4.0
VHL_26008	3.0	0.0	0.0
VHL_26009	2.0	0.0	0.0
VHL_73403	0.0	0.0	5.0
VIRMA_36229	2.0	0.0	0.0
VOPP1_34259	3.0	2.0	0.0
VPS11-DT_ENSG00000271751_7597	2.0	0.0	0.0
VPS18_12516	7.0	5.0	3.0
VPS41_59455	0.0	2.0	0.0
VPS41_59457	0.0	2.0	4.0
VPS53_68990	0.0	0.0	3.0
WASF2_62952	0.0	0.0	2.0
WASF2_62953	0.0	0.0	4.0
WASF2_852	7.0	0.0	0.0
WASF2_854	3.0	0.0	0.0
WDR33_52445	0.0	2.0	3.0
WDR47_40998	0.0	2.0	0.0
WDR47_63509	0.0	0.0	2.0
WDR6_26594	5.0	0.0	0.0
WDR6_55115	0.0	2.0	0.0
WDR6_73639	0.0	0.0	2.0
WIPF1_22398	4.0	0.0	0.0
WIPF1_22399	2.0	0.0	0.0
WIPF1_22400	4.0	11.0	4.0
WIPF1_22401	2.0	0.0	0.0
WIPF1_22406	7.0	5.0	2.0
WIPF1_22412	2.0	0.0	0.0
WIPF1_52689	0.0	5.0	0.0
WIPF1_52694	0.0	3.0	0.0
WIPF1_52695	0.0	5.0	4.0
WIPF1_52701	0.0	2.0	0.0
WIPF1_52702	0.0	2.0	0.0
WIPF1_52704	0.0	2.0	0.0
WIPF1_71877	0.0	0.0	2.0
WRAP53_69138	0.0	0.0	3.0
WSB1_49028	0.0	2.0	0.0
WWP2_48490	0.0	2.0	2.0
WWP2_68819	0.0	0.0	2.0
WWP2_68821	0.0	0.0	3.0
XIAP_39363	2.0	0.0	0.0
XIAP_62396	0.0	2.0	0.0
XIAP_79051	0.0	0.0	3.0
XIAP_79052	0.0	0.0	2.0
XPO1_52008	0.0	10.0	2.0
XPO1_52013	0.0	2.0	0.0
XPO1_71323	0.0	0.0	2.0
XPO1_71327	0.0	0.0	2.0
XPO7_35552	14.0	0.0	0.0
XPOT_44821	0.0	4.0	0.0
XRCC5_72089	0.0	0.0	3.0
YIPF4_20890	2.0	0.0	0.0
YLPM1_46521	0.0	2.0	0.0
YME1L1_42088	0.0	5.0	0.0
YME1L1_4236	3.0	0.0	0.0
YME1L1_64318	0.0	0.0	2.0
YTHDC2_30597	7.0	0.0	5.0
YTHDF3_36028	4.0	0.0	0.0
YWHAG_59663	0.0	2.0	0.0
YWHAG_59664	0.0	2.0	0.0
YWHAZ_36368	2.0	0.0	0.0
ZADH2_70288	0.0	0.0	2.0
ZBTB24_33168	2.0	0.0	3.0
ZBTB33_62377	0.0	4.0	6.0
ZBTB5_37198	2.0	3.0	0.0
ZC3H11A_3898	2.0	0.0	0.0
ZC3H11A_3899	2.0	0.0	0.0
ZC3H11A_3910	25.0	0.0	2.0
ZC3H11A_3916	2.0	0.0	0.0
ZC3H11A_3931	3.0	0.0	0.0
ZC3H7B_73239	0.0	0.0	2.0
ZDHHC20_10051	4.0	0.0	0.0
ZDHHC20_10052	3.0	0.0	0.0
ZDHHC20_10054	78.0	124.0	213.0
ZDHHC20_10055	2.0	0.0	21.0
ZDHHC20_10057	10.0	5.0	7.0
ZDHHC20_10058	16.0	38.0	51.0
ZDHHC20_10059	2.0	0.0	0.0
ZDHHC20_10060	5.0	8.0	9.0
ZDHHC20_10061	3.0	0.0	6.0
ZDHHC20_45457	0.0	2.0	0.0
ZDHHC20_45458	0.0	4.0	0.0
ZDHHC20_45459	0.0	12.0	0.0
ZDHHC20_45461	0.0	6.0	6.0
ZDHHC20_45462	0.0	2.0	0.0
ZDHHC20_45463	0.0	2.0	0.0
ZDHHC20_66722	0.0	0.0	2.0
ZDHHC20_66724	0.0	0.0	3.0
ZDHHC20_66725	0.0	0.0	2.0
ZDHHC20_66727	0.0	0.0	2.0
ZDHHC20_66728	0.0	0.0	2.0
ZDHHC20_66729	0.0	0.0	2.0
ZDHHC21_78026	0.0	0.0	2.0
ZDHHC24_43562	0.0	4.0	0.0
ZDHHC5_43311	0.0	2.0	0.0
ZFP30_20380	2.0	0.0	5.0
ZFP30_70946	0.0	0.0	3.0
ZFP30_70947	0.0	0.0	2.0
ZFP30_70948	0.0	0.0	2.0
ZFP36L1_11602	2.0	0.0	0.0
ZFP62_75900	0.0	0.0	2.0
ZFP62_75903	0.0	0.0	3.0
ZMIZ1_42417	0.0	2.0	0.0
ZNF121_51240	0.0	2.0	0.0
ZNF121_51241	0.0	5.0	0.0
ZNF121_70650	0.0	0.0	2.0
ZNF121_70651	0.0	0.0	6.0
ZNF142_72100	0.0	0.0	2.0
ZNF155_50657	0.0	2.0	0.0
ZNF155_50658	0.0	5.0	0.0
ZNF155_50659	0.0	2.0	0.0
ZNF207_16289	2.0	2.0	0.0
ZNF207_16294	6.0	4.0	5.0
ZNF207_49141	0.0	2.0	0.0
ZNF207_69324	0.0	0.0	5.0
ZNF217_53727	0.0	2.0	0.0
ZNF250_60912	0.0	2.0	0.0
ZNF252P_77956	0.0	0.0	3.0
ZNF252P_77957	0.0	0.0	2.0
ZNF252P_77958	0.0	0.0	3.0
ZNF266_19499	2.0	0.0	0.0
ZNF266_19512	2.0	0.0	0.0
ZNF266_51232	0.0	4.0	0.0
ZNF292_76411	0.0	0.0	2.0
ZNF320_50848	0.0	2.0	0.0
ZNF320_50849	0.0	2.0	0.0
ZNF320_70436	0.0	0.0	2.0
ZNF33B_4335	4.0	0.0	0.0
ZNF382_50463	0.0	2.0	0.0
ZNF385A_44631	0.0	2.0	0.0
ZNF407_18378	2.0	0.0	0.0
ZNF407_70285	0.0	0.0	3.0
ZNF407_70286	0.0	0.0	3.0
ZNF407_70287	0.0	0.0	2.0
ZNF426_51237	0.0	4.0	0.0
ZNF426_70649	0.0	0.0	8.0
ZNF431_20109	5.0	6.0	0.0
ZNF432_70417	0.0	0.0	3.0
ZNF432_70418	0.0	0.0	2.0
ZNF445_26375	2.0	0.0	0.0
ZNF45_50650	0.0	2.0	0.0
ZNF496_551	2.0	0.0	0.0
ZNF500_13962	12.0	7.0	2.0
ZNF500_13963	2.0	2.0	0.0
ZNF500_47802	0.0	3.0	0.0
ZNF555_70566	0.0	0.0	2.0
ZNF557_51175	0.0	2.0	0.0
ZNF557_70607	0.0	0.0	2.0
ZNF587B_70502	0.0	0.0	2.0
ZNF614_50824	0.0	3.0	0.0
ZNF619_54927	0.0	2.0	0.0
ZNF619_54928	0.0	2.0	0.0
ZNF619_73528	0.0	0.0	2.0
ZNF621_54930	0.0	2.0	0.0
ZNF623_77920	0.0	0.0	2.0
ZNF655_77151	0.0	0.0	4.0
ZNF655_77153	0.0	0.0	2.0
ZNF672_565	2.0	0.0	0.0
ZNF674_38714	2.0	0.0	0.0
ZNF681_50404	0.0	2.0	0.0
ZNF70_73004	0.0	0.0	2.0
ZNF70_73005	0.0	0.0	3.0
ZNF714_50387	0.0	5.0	0.0
ZNF736_59570	0.0	2.0	0.0
ZNF737_20094	2.0	0.0	0.0
ZNF737_20095	6.0	6.0	0.0
ZNF737_50385	0.0	4.0	0.0
ZNF765_18896	2.0	0.0	0.0
ZNF765_18899	2.0	0.0	0.0
ZNF770_12429	2.0	0.0	4.0
ZNF793_50541	0.0	2.0	0.0
ZNF799_51362	0.0	2.0	0.0
ZNF800_77274	0.0	0.0	2.0
ZNF813_50877	0.0	7.0	0.0
ZNF829_70930	0.0	0.0	2.0
ZNF83_18850	2.0	0.0	0.0
ZNF83_50839	0.0	19.0	0.0
ZNF845_50862	0.0	2.0	0.0
ZNF845_50863	0.0	2.0	4.0
ZNF845_70439	0.0	0.0	2.0
ZNFX1_24177	2.0	0.0	0.0
ZSCAN12_32012	3.0	0.0	0.0
ZSCAN16-AS1_32001	2.0	0.0	0.0
ZYG11B_63256	0.0	0.0	2.0
